year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded,address
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,English Learners with Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,Female,*,4,4,4,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,Non-Black/Hispanic/Native American,*,3,3,3,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,Non-Economically Disadvantaged,*,3,3,3,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,Non-English Learners/Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,Students with Disabilities,*,4,4,4,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,Super Subgroup,*,4,4,4,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,11,White,*,2,2,2,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,All Students,*,4,4,4,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Asian,*,1,1,1,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,English Learner Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,English Learners with Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Female,*,4,4,4,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Non-Black/Hispanic/Native American,*,3,3,3,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Non-Economically Disadvantaged,*,3,3,3,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Non-English Learners/Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Students with Disabilities,*,4,4,4,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,Super Subgroup,*,4,4,4,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,245,Glencliff High School,MSAA/Alt-Science/Social Studies,Math,All Grades,White,*,2,2,2,*,*,*,*,*,*,*,*,,"160 Antioch Pike, Nashville, TN 37211"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,All Students,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,Male,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,Non-Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,11,Super Subgroup,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,All Students,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,Male,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,Non-Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Algebra II,All Grades,Super Subgroup,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,All Students,97,119,116,116,**,**,**,**,**,**,**,**,10.3,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Asian,*,4,4,4,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Black or African American,99,68,67,67,**,**,**,**,**,**,**,**,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Black/Hispanic/Native American,98,85,83,83,**,**,**,**,**,**,**,**,6.0,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Economically Disadvantaged,95,42,40,40,**,**,**,**,**,**,**,**,7.5,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,English Learners,*,6,6,6,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,English Learners with Transitional 1-4,*,8,8,8,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Female,94,53,50,50,**,**,**,**,**,**,**,**,10.0,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Hispanic,93,15,14,14,**,**,**,**,**,**,**,**,7.1,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Homeless,*,2,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Male,100,66,66,66,**,**,**,**,**,**,**,**,10.6,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Non-Black/Hispanic/Native American,97,34,33,33,**,**,**,**,**,**,**,**,21.2,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Non-Economically Disadvantaged,99,77,76,76,**,**,**,**,**,**,**,**,11.8,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Non-English Learners/Transitional 1-4,97,111,108,108,**,**,**,**,**,**,**,**,11.1,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Non-Students with Disabilities,98,90,88,88,**,**,**,**,**,**,**,**,13.6,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Students with Disabilities,97,29,28,28,**,**,**,**,**,**,**,**,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,Super Subgroup,97,102,99,99,**,**,**,**,**,**,**,**,6.1,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,10,White,97,30,29,29,**,**,**,**,**,**,**,**,20.7,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,All Students,100,15,15,15,**,**,**,**,**,**,**,**,33.3,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Black or African American,*,6,6,6,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Black/Hispanic/Native American,*,7,7,7,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Economically Disadvantaged,*,4,4,4,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Female,*,4,4,4,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Hispanic,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Male,100,11,11,11,**,**,**,**,**,**,**,**,27.3,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Non-Black/Hispanic/Native American,*,8,8,8,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Non-Economically Disadvantaged,100,11,11,11,**,**,**,**,**,**,**,**,45.5,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Non-English Learners/Transitional 1-4,100,15,15,15,**,**,**,**,**,**,**,**,33.3,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Non-Students with Disabilities,100,14,14,14,**,**,**,**,**,**,**,**,35.7,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,Super Subgroup,*,8,8,8,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,11,White,*,8,8,8,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,12,All Students,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,12,Female,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,12,Non-Black/Hispanic/Native American,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,12,Non-Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,12,Non-English Learners/Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,12,Non-Students with Disabilities,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,12,White,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,All Students,100,164,164,164,25,61,63,15,15.3,37.2,38.4,9.1,47.6,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Asian,*,3,3,3,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Black or African American,100,43,43,43,**,**,**,**,**,**,**,**,20.9,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Black/Hispanic/Native American,100,63,63,63,**,**,**,**,**,**,**,**,25.4,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Economically Disadvantaged,100,17,17,17,**,**,**,**,**,**,**,**,23.5,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,English Learner Transitional 1-4,*,4,4,4,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,English Learners with Transitional 1-4,*,5,5,5,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Female,100,77,77,77,10,28,29,10,12.9,36.4,37.7,13,50.6,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Foster,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Hispanic,100,20,20,20,4,9,6,1,20,45,30,5,35.0,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Homeless,*,0,0,0,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Male,100,87,87,87,15,33,34,5,17.3,37.9,39.1,5.7,44.8,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Non-Black/Hispanic/Native American,100,101,101,101,8,31,48,14,7.9,30.7,47.5,13.9,61.4,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Non-Economically Disadvantaged,100,147,147,147,21,52,59,15,14.3,35.4,40.1,10.2,50.3,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Non-English Learners/Transitional 1-4,100,159,159,159,23,58,63,15,14.5,36.5,39.6,9.4,49.1,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Non-Students with Disabilities,100,159,159,159,22,60,62,15,13.9,37.7,39,9.4,48.4,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Students with Active Duty Military Parents,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,Super Subgroup,100,73,73,73,**,**,**,**,**,**,**,**,24.7,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,9,White,100,98,98,98,8,28,48,14,8.1,28.6,49,14.3,63.3,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,All Students,99,300,297,297,93,107,81,16,31.3,36,27.3,5.4,32.7,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Asian,*,7,7,7,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Black or African American,99,117,116,116,**,**,**,**,**,**,**,**,10.3,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Black/Hispanic/Native American,99,155,153,153,**,**,**,**,**,**,**,**,14.4,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Economically Disadvantaged,97,63,61,61,**,**,**,**,**,**,**,**,11.5,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,English Learner Transitional 1-4,*,6,6,6,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,English Learners,*,7,7,7,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,English Learners with Transitional 1-4,100,13,13,13,**,**,**,**,**,**,**,**,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Female,98,136,133,133,39,46,38,10,29.3,34.6,28.6,7.5,36.1,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Foster,*,1,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Hispanic,97,36,35,35,**,**,**,**,**,**,**,**,25.7,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Homeless,*,2,1,1,*,*,*,*,*,*,*,*,,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Male,100,164,164,164,**,**,**,**,**,**,**,**,29.9,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Non-Black/Hispanic/Native American,99,145,144,144,17,52,60,15,11.8,36.1,41.7,10.4,52.1,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Non-Economically Disadvantaged,100,237,236,236,60,86,74,16,25.4,36.4,31.4,6.8,38.1,"3812 Hillsboro Pike, Nashville, TN 37215"
2023,190,Davidson County,335,Hillsboro High,EOC,Biology I,All Grades,Non-English Learners/Transitional 1-4,99,287,284,284,85,102,81,16,30,35.9,28.5,5.6,34.2,"3812 Hillsboro Pike, Nashville, TN 37215"
