year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,English Learners with Transitional 1-4,100,59,59,59,**,**,**,**,**,**,**,**,25.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Female,100,51,51,51,**,**,**,**,**,**,**,**,33.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Hispanic,100,61,61,61,**,**,**,**,**,**,**,**,27.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Male,100,53,53,53,11,19,20,3,20.8,35.8,37.7,5.7,43.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Non-Black/Hispanic/Native American,100,25,25,25,**,**,**,**,**,**,**,**,60
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Non-Economically Disadvantaged,100,68,68,68,**,**,**,**,**,**,**,**,39.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Non-English Learners/Transitional 1-4,100,45,45,45,**,**,**,**,**,**,**,**,55.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Non-Students with Disabilities,100,99,99,99,**,**,**,**,**,**,**,**,40.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Super Subgroup,100,96,96,96,**,**,**,**,**,**,**,**,35.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,White,100,18,18,18,**,**,**,**,**,**,**,**,50
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,All Students,100,110,110,110,**,**,**,**,**,**,**,**,30.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Black or African American,100,17,17,17,**,**,**,**,**,**,**,**,29.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Black/Hispanic/Native American,100,71,71,71,**,**,**,**,**,**,**,**,29.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Economically Disadvantaged,100,36,36,36,**,**,**,**,**,**,**,**,30.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,English Learner Transitional 1-4,100,28,28,28,**,**,**,**,**,**,**,**,21.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,English Learners,100,25,25,25,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,English Learners with Transitional 1-4,100,53,53,53,**,**,**,**,**,**,**,**,11.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Female,100,53,53,53,**,**,**,**,**,**,**,**,20.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Hispanic,100,54,54,54,**,**,**,**,**,**,**,**,29.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Male,100,57,57,57,**,**,**,**,**,**,**,**,40.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Non-Black/Hispanic/Native American,100,39,39,39,**,**,**,**,**,**,**,**,33.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Non-Economically Disadvantaged,100,74,74,74,**,**,**,**,**,**,**,**,31.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Non-English Learners/Transitional 1-4,100,57,57,57,**,**,**,**,**,**,**,**,49.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Non-Students with Disabilities,100,105,105,105,**,**,**,**,**,**,**,**,32.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,Super Subgroup,100,101,101,101,**,**,**,**,**,**,**,**,27.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,8,White,100,32,32,32,**,**,**,**,**,**,**,**,31.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,All Students,100,327,327,323,**,**,**,**,**,**,**,**,32.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Asian,100,25,25,24,**,**,**,**,**,**,**,**,66.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Black or African American,100,62,62,62,**,**,**,**,**,**,**,**,33.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Black/Hispanic/Native American,100,229,229,226,**,**,**,**,**,**,**,**,28.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Economically Disadvantaged,100,120,120,120,**,**,**,**,**,**,**,**,34.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,English Learner Transitional 1-4,100,67,67,67,**,**,**,**,**,**,**,**,34.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,English Learners,100,105,105,101,**,**,**,**,**,**,**,**,9.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,English Learners with Transitional 1-4,100,172,172,168,**,**,**,**,**,**,**,**,19.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Female,100,164,164,162,**,**,**,**,**,**,**,**,24.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Hispanic,100,167,167,164,**,**,**,**,**,**,**,**,26.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Male,100,163,163,161,**,**,**,**,**,**,**,**,41.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Non-Black/Hispanic/Native American,100,98,98,97,**,**,**,**,**,**,**,**,42.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Non-Economically Disadvantaged,100,207,207,203,**,**,**,**,**,**,**,**,32
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Non-English Learners/Transitional 1-4,100,155,155,155,**,**,**,**,**,**,**,**,47.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Non-Students with Disabilities,100,312,312,308,**,**,**,**,**,**,**,**,34.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Students with Disabilities,100,15,15,15,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,Super Subgroup,100,301,301,297,**,**,**,**,**,**,**,**,30.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,All Grades,White,100,73,73,73,**,**,**,**,**,**,**,**,34.2
